LON,LAT,NUMBER,STREET
-134.5534563,58.4014142,8001,Gladstone St
-134.5521535,58.4014996,,
-134.7517331,58.3994023,17215,Andreanoff Dr
-134.7500744,58.399467,17212,Andreanoff Dr
-134.5510771,58.401472,7955,Gladstone St
-134.5505411,58.401434,7951,Gladstone St
-134.5501286,58.4014337,7949,Gladstone St
-134.5497075,58.4014337,7947,Gladstone St
-134.5492905,58.4014345,7945,Gladstone St
-134.5488725,58.4014411,7943,Gladstone St
-134.5475375,58.4014512,4544,Trafalgar Ave
-134.7538295,58.3994146,17205,Glacier Hwy
-134.5468338,58.4014184,4557,Kanat'A St
-134.5461816,58.4014705,4561,Kanat'A St
-134.5571152,58.4012626,8298,Gladstone St
-134.5480552,58.4014362,4542,Trafalgar Ave
-134.6082884,58.4002947,10398,Mendenhall Loop Rd
-134.587402,58.4003647,9585,Whitewater Ct
-134.7489194,58.3987866,17200,Andreanoff Dr
-134.5480416,58.4011318,4538,Trafalgar Ave
-134.751116,58.3990525,17120,Glacier Hwy
-134.5471557,58.4011291,4553,Kanat'A St
-134.5594022,58.4007983,8311,Gladstone St
-134.5588717,58.4007717,8309,Gladstone St
-134.753096,58.399019,17165,Glacier Hwy
-134.5583587,58.4007441,8305,Gladstone St
-134.5575843,58.4008915,8121,Gladstone St
-134.551332,58.4009238,8265,Garnet St
-134.5501783,58.4009468,7950,Gladstone St
-134.5526486,58.4008887,8110,Circle Dr
-134.5493459,58.4009345,7946,Gladstone St
-134.5482292,58.400903,4532,Trafalgar Ave
-134.547337,58.4009357,4549,Kanat'A St
-134.5556824,58.400808,4532,Glacier Spur Rd
-134.5461568,58.4008923,4552,Kanat'A St
-134.5575413,58.4006663,4529,Glacier Spur Rd
-134.5781,58.4002177,8930,Mendenhall Loop Rd
-134.5873726,58.3999878,9486,Riverbend Ct
-134.5868226,58.4000065,9482,Riverbend Ct
-134.576895,58.3999556,8914,Mendenhall Loop Rd
-134.7504688,58.398784,17090,Glacier Hwy
-134.5521449,58.4007364,8106,Circle Dr
-134.5747337,58.4002611,4528,Chelsea Ct
-134.5750257,58.4002668,4530,Chelsea Ct
-134.5752606,58.4002446,4529,Chelsea Ct
-134.5755273,58.4002663,4527,Chelsea Ct
-134.5758081,58.4002493,4525,Chelsea Ct
-134.5745783,58.4001887,4526,Chelsea Ct
-134.5759654,58.400201,4523,Chelsea Ct
-134.5515511,58.4007195,8273,Garnet St
-134.5504514,58.4007186,8264,Garnet St
-134.555764,58.4006773,4530,Glacier Spur Rd
-134.5496048,58.4006906,4519,Trafalgar Ave
-134.5824987,58.4000396,4523,Riverside Dr
-134.5475576,58.4006984,4543,Kanat'A St
-134.5484393,58.4006818,4526,Trafalgar Ave
-134.575987,58.4000899,4521,Chelsea Ct
-134.5463885,58.4006796,4548,Kanat'A St
-134.5596067,58.4003336,8310,Counterpane Ln
-134.5578892,58.4004317,4525,Glacier Spur Rd
-134.5558518,58.4005349,4528,Glacier Spur Rd
-134.5745545,58.4000692,4524,Chelsea Ct
-134.7525947,58.3987784,17131,Glacier Hwy
-134.5517333,58.4005261,8275,Garnet St
-134.5506295,58.4005294,8266,Garnet St
-134.5590338,58.40025,8300,Counterpane Ln
-134.582766,58.399859,4511,Riverside Dr
-134.5759854,58.3999655,4519,Chelsea Ct
-134.7523457,58.3986651,17131,Glacier Hwy
-134.5771659,58.3997307,8908,Mendenhall Loop Rd
-134.5498121,58.4004693,4517,Trafalgar Ave
-134.5810503,58.3998374,9015,Tournure St
-134.5486524,58.400463,4520,Trafalgar Ave
-134.5562019,58.4003966,4526,Glacier Spur Rd
-134.5816482,58.3997536,4520,Riverside Dr
-134.5526929,58.4003562,8105,Circle Dr
-134.5745359,58.3999568,4522,Chelsea Ct
-134.5465829,58.4004727,4544,Kanat'A St
-134.5477836,58.4004572,4541,Kanat'A St
-134.5581504,58.4001961,4521,Glacier Spur Rd
-134.5760144,58.399851,4517,Chelsea Ct
-134.7518584,58.3984776,17125,Glacier Hwy
-134.5831417,58.3996875,4501,Riverside Dr
-134.550812,58.4003393,8268,Garnet St
-134.750222,58.398426,17050,Glacier Hwy
-134.5746041,58.3998589,4520,Chelsea Ct
-134.5562877,58.4002562,4524,Glacier Spur Rd
-134.7485478,58.3982529,17040,Glacier Hwy
-134.5500153,58.4002516,4515,Trafalgar Ave
-134.5750242,58.399711,,
-134.5520664,58.40014,8277,Garnet St
-134.5488498,58.400239,4518,Trafalgar Ave
-134.5818611,58.3995767,4510,Riverside Dr
-134.5835459,58.3995069,4423,Riverside Dr
-134.5586731,58.4000258,8296,Counterpane Ln
-134.5759857,58.3997458,4515,Chelsea Ct
-134.5479798,58.4002467,4537,Kanat'A St
-134.5467806,58.400265,4540,Kanat'A St
-134.5509957,58.4001462,8270,Garnet St
-134.5809175,58.3995444,4510,Rosedale St
-134.5531264,58.4000774,8283,Garnet St
-134.5526074,58.4000744,8281,Garnet St
-134.5746714,58.3996698,4512,Chelsea Ct
-134.7514434,58.3982771,17095,Glacier Hwy
-134.5759979,58.3996459,4513,Chelsea Ct
-134.5502311,58.4000324,4513,Trafalgar Ave
-134.5616213,58.3997543,8352,River Pl
-134.5511777,58.3999619,8272,Garnet St
-134.5838719,58.3992704,4417,Riverside Dr
-134.5481823,58.4000371,4533,Kanat'A St
-134.5469747,58.4000601,4536,Kanat'A St
-134.5760087,58.3995411,4511,Chelsea Ct
-134.7481777,58.3980025,,
-134.7511574,58.3980917,17085,Glacier Hwy
-134.5811084,58.399362,4508,Rosedale St
-134.575984,58.3994347,4509,Chelsea Ct
-134.5745557,58.399278,4492,Chelsea Ct
-134.5609622,58.3996013,8299,Valley Ave
-134.5758454,58.3993598,4507,Chelsea Ct
-134.5817189,58.3992915,9024,Rosedale St
-134.5801565,58.3992529,4509,Rosedale St
-134.5504412,58.3998069,4511,Trafalgar Ave
-134.5513483,58.3997661,8274,Garnet St
-134.5626509,58.399507,4503,Dredge Lake Rd
-134.5491538,58.3998993,4512,Trafalgar Ave
-134.5756553,58.3993025,4505,Chelsea Ct
-134.547214,58.3998083,4530,Kanat'A St
-134.5483786,58.3998261,4529,Kanat'A St
-134.5842209,58.3990266,4411,Riverside Dr
-134.5590227,58.3994964,4515,Glacier Spur Rd
-134.7508129,58.3978855,17065,Glacier Hwy
-134.5754963,58.3992379,4503,Chelsea Ct
-134.5812059,58.3991446,9022,Rosedale St
-134.5796262,58.3991094,4489,Columbia Blvd
-134.7478356,58.3977458,17000,Glacier Hwy
-134.5506486,58.3995865,4509,Trafalgar Ave
-134.5515333,58.3995573,8276,Garnet St
-134.5602757,58.399394,4465,Eyelet Ct
-134.5592659,58.3992936,4464,Eyelet Ct
-134.5783064,58.3990099,8941,Tournure St
-134.5494652,58.3995684,4510,Trafalgar Ave
-134.548578,58.3996127,4525,Kanat'A St
-134.5804102,58.398998,4507,Rosedale St
-134.5821049,58.3989479,9027,Rosedale St
-134.7505548,58.397612,17045,Glacier Hwy
-134.5474544,58.3995566,4524,Kanat'A St
-134.5827075,58.3989157,4416,Riverside Dr
-134.5789033,58.3988916,4490,Columbia Blvd
-134.579835,58.3988863,4485,Columbia Blvd
-134.584432,58.3987602,4409,Riverside Dr
-134.5518666,58.3993674,8278,Garnet St
-134.7501347,58.3973919,17025,Glacier Hwy
-134.5508606,58.3993661,4507,Trafalgar Ave
-134.7472692,58.397241,16950,Glacier Hwy
-134.5487707,58.3993951,4521,Kanat'A St
-134.54967,58.3993446,4508,Trafalgar Ave
-134.56036,58.3991505,4461,Eyelet Ct
-134.5783302,58.398726,4411,Mint Way
-134.5813786,58.3987626,4420,Cloverdale St
-134.5804573,58.3987487,,
-134.5476454,58.3993571,4520,Kanat'A St
-134.5822658,58.3986973,4419,Cloverdale St
-134.5594844,58.3990526,4460,Eyelet Ct
-134.5827547,58.398686,4412,Riverside Dr
-134.5771973,58.3986639,4412,Mint Way
-134.7496437,58.3971754,16995,Glacier Hwy
-134.5510683,58.3991457,4505,Trafalgar Ave
-134.5489714,58.399177,4517,Kanat'A St
-134.5498815,58.3991242,4506,Trafalgar Ave
-134.5603582,58.3989137,4457,Eyelet Ct
-134.5815538,58.3985394,4418,Cloverdale St
-134.5478343,58.39916,4518,Kanat'A St
-134.5811393,58.3985362,9010,Firndale St
-134.5807183,58.3985359,9006,Firndale St
-134.5803008,58.3985355,9002,Firndale St
-134.5608243,58.3987713,4450,Dredge Lake Rd
-134.7492454,58.3970497,,
-134.5773861,58.3984613,4414,Mint Way
-134.5512761,58.3989257,4501,Trafalgar Ave
-134.582753,58.3984434,4410,Riverside Dr
-134.5822668,58.3984434,4413,Cloverdale St
-134.5491599,58.39897,4513,Kanat'A St
-134.5500916,58.3989104,4504,Trafalgar Ave
-134.7488931,58.3968992,16955,Glacier Hwy
-134.5480716,58.3989159,4516,Kanat'A St
-134.560366,58.3986592,4453,Eyelet Ct
-134.5740524,58.3982164,8719,North Loop Way
-134.5493491,58.3987765,4509,Kanat'A St
-134.5827561,58.3982073,4408,Riverside Dr
-134.5822682,58.3982072,4409,Cloverdale St
-134.5503079,58.3986902,4502,Trafalgar Ave
-134.5815221,58.3981584,9011,Firndale St
-134.581021,58.3981536,9007,Firndale St
-134.5805011,58.3981515,9005,Firndale St
-134.5483119,58.3986695,4512,Kanat'A St
-134.5495895,58.3985405,4503,Kanat'A St
-134.7467712,58.3966797,16880,Glacier Hwy
-134.6126339,58.3975102,10680,Mendenhall Loop Rd
-134.5827591,58.3979718,4406,Riverside Dr
-134.5822695,58.3979715,4407,Cloverdale St
-134.5815245,58.3978977,4406,Cloverdale St
-134.5808589,58.3979043,4531,Wood Duck Ave
-134.5485076,58.3984639,4508,Kanat'A St
-134.7486967,58.3966171,16945,Glacier Hwy
-134.5503592,58.3984188,8097,Threadneedle St
-134.5519416,58.3983944,8162,Threadneedle St
-134.6129031,58.3963731,10768,Mendenhall Loop Rd
-134.5810392,58.3977568,4527,Wood Duck Ave
-134.5827622,58.397737,4404,Riverside Dr
-134.5822709,58.3977366,4405,Cloverdale St
-134.7485929,58.3964642,16895,Glacier Hwy
-134.6125144,58.3971358,10700,Mendenhall Loop Rd
-134.7465714,58.3963975,16876,Glacier Hwy
-134.5487107,58.3982555,4504,Kanat'A St
-134.5519446,58.3981314,4496,Trafalgar Ave
-134.5815269,58.397642,4404,Cloverdale St
-134.5810431,58.3976283,4525,Wood Duck Ave
-134.7484077,58.396199,16895,Glacier Hwy
-134.5822784,58.3975051,9099,Pinedale St
-134.5810344,58.3974167,4521,Wood Duck Ave
-134.7463838,58.3961356,16870,Glacier Hwy
-134.5744537,58.3974415,4355,Taku Blvd
-134.5741916,58.3974421,4353,Taku Blvd
-134.5739329,58.3974434,4351,Taku Blvd
-134.5736713,58.3974427,4349,Taku Blvd
-134.5734088,58.3974451,4347,Taku Blvd
-134.5510765,58.3979049,4495,Trafalgar Ave
-134.5730816,58.3974809,4343,Taku Blvd
-134.5726339,58.3974935,4339,Taku Blvd
-134.5721754,58.3974851,4335,Taku Blvd
-134.5717823,58.3974378,4331,Taku Blvd
-134.5714749,58.3974041,4329,Taku Blvd
-134.5712375,58.3974185,4327,Taku Blvd
-134.5709433,58.3974425,4323,Taku Blvd
-134.5815295,58.3973915,4396,Cloverdale St
-134.5800605,58.3974212,4514,Wood Duck Ave
-134.5754391,58.3973777,4467,Albatross St
-134.5651038,58.3972199,4323,Conifer Ln
-134.6150844,58.3967372,10860,Lilac Dr
-134.552358,58.3976948,4492,Trafalgar Ave
-134.5800124,58.3972929,4512,Wood Duck Ave
-134.5720237,58.3973015,,
-134.6146096,58.396688,10850,Lilac Dr
-134.5512847,58.3976851,4493,Trafalgar Ave
-134.5706901,58.3971027,8126,Snipe Ct
-134.5719629,58.3972155,,
-134.5810377,58.3971351,4519,Wood Duck Ave
-134.5504099,58.3976992,4495,Kanat'A St
-134.7482037,58.3958398,16875,Glacier Hwy
-134.5731968,58.3971399,4442,Mendenhall Blvd
-134.5721799,58.397074,,
-134.7440734,58.3934095,15700,Auke Rec Bypass Rd
-134.581531,58.3971386,4390,Cloverdale St
-134.5822801,58.3971308,9096,Pinedale St
-134.5754855,58.3972371,4463,Albatross St
-134.5735779,58.3971367,4444,Mendenhall Blvd
-134.5738181,58.397137,4446,Mendenhall Blvd
-134.5740456,58.3971357,4448,Mendenhall Blvd
-134.5742971,58.3971357,4450,Mendenhall Blvd
-134.574653,58.3972127,4454,Albatross St
-134.5800722,58.3971524,4510,Wood Duck Ave
-134.5640722,58.3967791,4207,Mendenhall Loop Rd
-134.5775352,58.3970436,4456,Columbia Blvd
-134.5657233,58.3968826,4319,Conifer Ln
-134.5525691,58.3974788,8118,Hamstead Ln
-134.575422,58.3971078,4461,Albatross St
-134.5514911,58.3974683,4491,Trafalgar Ave
-134.7458319,58.3936782,15700,Auke Rec Bypass Rd
-134.6154008,58.3965126,10859,Lilac Dr
-134.5769144,58.3969503,4450,Columbia Blvd
-134.577156,58.3969845,4452,Columbia Blvd
-134.550602,58.3974949,4491,Kanat'A St
-134.5800814,58.3970176,4508,Wood Duck Ave
-134.5856133,58.3968707,4299,Marion Dr
-134.5767134,58.3968887,4448,Columbia Blvd
-134.6141222,58.3964713,10840,Lilac Dr
-134.5495373,58.3974206,4492,Kanat'A St
-134.5841603,58.3968527,9125,Fireweed Ln
-134.5755303,58.396926,4451,Albatross St
-134.5722061,58.3969514,,
-134.5821459,58.3968763,9095,Fireweed Ln
-134.5815368,58.3968587,9093,Fireweed Ln
-134.5710042,58.3968853,8130,Snipe Ct
-134.5810264,58.3969085,4515,Wood Duck Ave
-134.5795766,58.396879,4402,Taku Blvd
-134.5764794,58.3968414,4446,Columbia Blvd
-134.5801389,58.3968928,4506,Wood Duck Ave
-134.5762473,58.3967935,4444,Columbia Blvd
-134.5760151,58.3967844,4442,Columbia Blvd
-134.5507842,58.3972938,4487,Kanat'A St
-134.5517026,58.3972446,,
-134.58005,58.3967518,4504,Wood Duck Ave
-134.6136784,58.3962977,10830,Lilac Dr
-134.5809993,58.3967506,4513,Wood Duck Ave
-134.5784266,58.3967212,4463,Columbia Blvd
-134.5798095,58.3967046,4502,Wood Duck Ave
-134.5529026,58.3971224,8127,Hamstead Ln
-134.5756445,58.3966715,4440,Columbia Blvd
-134.6153727,58.3962968,10851,Lilac Dr
-134.5781933,58.3966777,4461,Columbia Blvd
-134.574289,58.3966424,4445,Mendenhall Blvd
-134.5739796,58.396736,4443,Mendenhall Blvd
-134.5497749,58.39717,4490,Kanat'A St
-134.5723845,58.3965976,4433,Mendenhall Blvd
-134.5779848,58.396638,4459,Columbia Blvd
-134.5809829,58.396625,4511,Wood Duck Ave
-134.6130323,58.3960392,10780,Mendenhall Loop Rd
-134.5510235,58.3970486,4481,Kanat'A St
-134.5777605,58.3965981,4457,Columbia Blvd
-134.6148307,58.3961384,10841,Lilac Dr
-134.5519154,58.3970196,4487,Trafalgar Ave
-134.5856543,58.396459,4293,Marion Dr
-134.5775254,58.3965569,4453,Columbia Blvd
-134.580958,58.396507,4509,Wood Duck Ave
-134.5815472,58.3964621,9092,Fireweed Ln
-134.5531012,58.3969106,4452,Trafalgar Ave
-134.5748267,58.3965378,4449,Mendenhall Blvd
-134.570309,58.3965737,8112,Snipe Ct
-134.5729486,58.3966198,4431,Teel Ct
-134.5772946,58.3965141,4451,Columbia Blvd
-134.582145,58.3964607,9094,Fireweed Ln
-134.5841675,58.3964216,9124,Fireweed Ln
-134.5807097,58.3964258,4507,Wood Duck Ave
-134.5770462,58.3964682,4449,Columbia Blvd
-134.6143802,58.3959897,10831,Lilac Dr
-134.5786133,58.3964707,4458,Wood Duck Ave
-134.5499547,58.3969752,4486,Kanat'A St
-134.5695827,58.3964753,8116,Poplar Ave
-134.6153164,58.3959773,4020,All Season Dr
-134.5783743,58.3964253,4456,Wood Duck Ave
-134.576813,58.3964241,4447,Columbia Blvd
-134.5654319,58.3963677,4315,Conifer Ln
-134.5738529,58.3964767,4428,Teel Ct
-134.5749861,58.396409,4451,Mendenhall Blvd
-134.5705739,58.3964369,8110,Snipe Ct
-134.5729558,58.3964773,4427,Teel Ct
-134.5804518,58.3963497,4505,Wood Duck Ave
-134.5781577,58.3963845,4452,Wood Duck Ave
-134.5765827,58.3963837,4445,Columbia Blvd
-134.5699533,58.3963548,8120,Poplar Ave
-134.5521315,58.3967972,4485,Trafalgar Ave
-134.5779261,58.3963419,4450,Wood Duck Ave
-134.5763559,58.3963381,4443,Columbia Blvd
-134.5512595,58.3967994,4479,Kanat'A St
-134.613444,58.3957504,10790,Mendenhall Loop Rd
-134.5728758,58.3963482,4425,Teel Ct
-134.5745373,58.3962639,4436,Columbia Blvd
-134.5775627,58.3962735,4446,Wood Duck Ave
-134.5707553,58.3963348,8108,Snipe Ct
-134.5809177,58.3961456,4420,Taku Blvd
-134.5811578,58.3961725,4422,Taku Blvd
-134.5723033,58.3963079,4427,Mendenhall Blvd
-134.5738822,58.3963381,4426,Teel Ct
-134.5760088,58.3962776,4441,Columbia Blvd
-134.5665463,58.3960606,4310,Conifer Ln
-134.5501828,58.3967297,4480,Kanat'A St
-134.6148035,58.3957963,4010,All Season Dr
-134.5855894,58.3961812,4273,Marion Dr
-134.5772127,58.3962076,4444,Wood Duck Ave
-134.582141,58.396146,4428,Taku Blvd
-134.5709146,58.3962282,8106,Snipe Ct
-134.558014,58.3965082,8187,Thunder St
-134.575562,58.3961821,4437,Columbia Blvd
-134.5815697,58.3961457,4424,Taku Blvd
-134.5702158,58.3962077,8124,Poplar Ave
-134.5841739,58.3961165,4446,Taku Blvd
-134.5769801,58.396163,4442,Wood Duck Ave
-134.5801519,58.3961405,4414,Taku Blvd
-134.552345,58.3965759,4483,Trafalgar Ave
-134.55146,58.3965895,4475,Kanat'A St
-134.5710918,58.3961376,8104,Snipe Ct
-134.5766399,58.3960914,4438,Wood Duck Ave
-134.573933,58.3961923,4424,Teel Ct
-134.5728205,58.3961856,4423,Teel Ct
-134.5806586,58.3960907,4418,Taku Blvd
-134.5804259,58.3961001,4416,Taku Blvd
-134.5738403,58.3960292,4422,Teel Ct
-134.5704468,58.3960787,8128,Poplar Ave
-134.5855895,58.3959918,4269,Marion Dr
-134.5752425,58.3960043,4433,Columbia Blvd
-134.5762926,58.3960228,4436,Wood Duck Ave
-134.5673744,58.3960921,4192,Taku Blvd
-134.572889,58.3960241,4421,Teel Ct
-134.5743982,58.3960717,4434,Columbia Blvd
-134.5655701,58.3959159,4311,Conifer Ln
-134.5722873,58.3961048,4425,Mendenhall Blvd
-134.5683311,58.3960794,,
-134.6156653,58.3954138,4011,All Season Dr
-134.5732128,58.3959976,4419,Teel Ct
-134.5504171,58.3964776,4478,Kanat'A St
-134.613954,58.395511,10810,Lilac Dr
-134.5734998,58.3959958,4420,Teel Ct
-134.5760408,58.3959457,4434,Wood Duck Ave
-134.5688168,58.3959844,,
-134.5525428,58.3963586,4481,Trafalgar Ave
-134.5516555,58.3963848,4471,Kanat'A St
-134.5707017,58.3959338,8130,Poplar Ave
-134.5714337,58.3959859,4422,Mendenhall Blvd
-134.5671239,58.3959256,4188,Taku Blvd
-134.6166738,58.3951568,10916,Mendenhall Loop Rd
-134.5722792,58.3959645,4423,Mendenhall Blvd
-134.5743904,58.395942,4432,Columbia Blvd
-134.5855892,58.3958019,4265,Marion Dr
-134.5681689,58.3959161,4191,Taku Blvd
-134.5756369,58.3957746,8236,Poplar Ave
-134.5506058,58.3962721,4474,Kanat'A St
-134.5710344,58.3958216,8132,Poplar Ave
-134.5526846,58.3961865,4479,Trafalgar Ave
-134.5841838,58.3956979,4447,Taku Blvd
-134.5518414,58.3961891,4467,Kanat'A St
-134.5686885,58.3957973,4109,Dogwood Ln
-134.5698944,58.39576,8127,Poplar Ave
-134.5740456,58.3957509,8220,Poplar Ave
-134.5736808,58.3957519,8216,Poplar Ave
-134.5733193,58.3957543,8212,Poplar Ave
-134.572955,58.395754,8208,Poplar Ave
-134.5810676,58.3957079,4423,Taku Blvd
-134.5725892,58.3957553,8204,Poplar Ave
-134.5679684,58.3957445,4187,Taku Blvd
-134.5855874,58.3956108,4261,Marion Dr
-134.5665034,58.3956071,,
-134.5528297,58.3960841,4477,Trafalgar Ave
-134.5508377,58.396022,4468,Kanat'A St
-134.6158962,58.3949572,10908,Mendenhall Loop Rd
-134.5701214,58.395601,8129,Poplar Ave
-134.5520714,58.3959472,4461,Kanat'A St
-134.5645664,58.3954588,4201,Mendenhall Loop Rd
-134.5695195,58.3956407,4118,Dogwood Ln
-134.5529601,58.3959173,4443,Trafalgar Ave
-134.6167135,58.3947235,10920,Mendenhall Loop Rd
-134.5686306,58.3955979,4113,Dogwood Ln
-134.5855874,58.3954185,4257,Marion Dr
-134.5829408,58.3953747,4246,Riverside Dr
-134.5824602,58.3953828,4235,Ptarmigan St
-134.5703721,58.3954499,8131,Poplar Ave
-134.5846439,58.3953969,4250,Marion Dr
-134.5816243,58.3954259,4236,Ptarmigan St
-134.5838229,58.3954222,4245,Riverside Dr
-134.580917,58.3954929,4475,Julep St
-134.5696692,58.395457,4120,Dogwood Ln
-134.5658593,58.3954189,4128,Taku Blvd
-134.5635427,58.3953275,4207,Mendenhall Loop Rd
-134.5707207,58.3953498,8133,Poplar Ave
-134.5687892,58.3953987,4117,Dogwood Ln
-134.5510659,58.3957746,4466,Kanat'A St
-134.5523086,58.3957023,4459,Kanat'A St
-134.5809183,58.3953592,4473,Julep St
-134.5756139,58.3953233,8235,Poplar Ave
-134.5855879,58.3952262,4253,Marion Dr
-134.5740466,58.395316,8221,Poplar Ave
-134.5711197,58.395318,8135,Poplar Ave
-134.5736802,58.3953171,8219,Poplar Ave
-134.5655331,58.3953258,4124,Taku Blvd
-134.5733197,58.3953176,8217,Poplar Ave
-134.5729562,58.3953184,8213,Poplar Ave
-134.5725914,58.3953192,8209,Poplar Ave
-134.5839078,58.3952486,4243,Riverside Dr
-134.5698624,58.3952999,4124,Dogwood Ln
-134.5673462,58.3952292,4106,Aspen Ave
-134.5816246,58.3951578,4234,Ptarmigan St
-134.5689992,58.3952254,4121,Dogwood Ln
-134.5652116,58.3952326,4120,Taku Blvd
-134.5809171,58.3952258,4469,Julep St
-134.5512464,58.3955763,4462,Kanat'A St
-134.5846741,58.3951186,4248,Marion Dr
-134.5524884,58.3954956,4455,Kanat'A St
-134.5839347,58.3951332,4243,Riverside Dr
-134.5830547,58.3950171,4242,Riverside Dr
-134.5824973,58.3950239,4231,Ptarmigan St
-134.5855889,58.3950344,4249,Marion Dr
-134.5700636,58.395137,4128,Dogwood Ln
-134.5675533,58.3950734,4110,Aspen Ave
-134.5648942,58.3951393,4116,Taku Blvd
-134.5703824,58.3950432,8120,Dogwood Ln
-134.5751817,58.3951149,4417,Columbia Blvd
-134.5757977,58.3951496,3062,Wood Duck Ave
-134.5692026,58.3950647,4125,Dogwood Ln
-134.5809214,58.3950989,4467,Julep St
-134.6145724,58.39443,10903,Mendenhall Loop Rd
-134.5740487,58.3950405,8220,Dogwood Ln
-134.5736826,58.3950427,8216,Dogwood Ln
-134.5733235,58.3950434,8212,Dogwood Ln
-134.5839921,58.3949505,4241,Riverside Dr
-134.5729589,58.3950451,8208,Dogwood Ln
-134.5711356,58.3950463,8128,Dogwood Ln
-134.5725939,58.3950465,8204,Dogwood Ln
-134.5707702,58.395044,8124,Dogwood Ln
-134.767071,58.3933785,17250,Pt Lena Loop Rd
-134.566143,58.395001,4129,Taku Blvd
-134.5645757,58.3950451,4112,Taku Blvd
-134.5514387,58.3953748,4458,Kanat'A St
-134.5757921,58.3950405,3060,Wood Duck Ave
-134.5677567,58.3949167,4114,Aspen Ave
-134.5667493,58.3949127,4113,Aspen Ave
-134.5816241,58.3948949,4232,Ptarmigan St
-134.5809197,58.3949725,4465,Julep St
-134.5855949,58.3948454,4245,Marion Dr
-134.5658256,58.3949084,4117,Taku Blvd
-134.5642545,58.3949509,4104,Taku Blvd
-134.5847058,58.3948467,4242,Marion Dr
-134.5693878,58.3948975,4127,Dogwood Ln
-134.575182,58.3949215,4413,Columbia Blvd
-134.5757651,58.394917,3058,Wood Duck Ave
-134.5655075,58.3948145,4113,Taku Blvd
-134.5669666,58.3947524,4117,Aspen Ave
-134.5809244,58.3948484,4463,Julep St
-134.5516467,58.3951727,4454,Kanat'A St
-134.5679669,58.3947594,4118,Aspen Ave
